"id","price","original_price","recorded_at","source","product_id","is_current","previous_price","price_change","price_change_rate"
2101,5390,5990,2025-12-20 16:56:10.251 +0900,import,2101,false,,,
2131,4990,,2025-12-20 16:56:10.436 +0900,import,2131,false,,,
2135,2990,,2025-12-20 16:56:10.459 +0900,import,2135,true,,,
2136,2990,,2025-12-20 16:56:10.465 +0900,import,2136,true,,,
2137,13990,,2025-12-20 16:56:10.470 +0900,import,2137,true,,,
2138,2990,,2025-12-20 16:56:10.476 +0900,import,2138,true,,,
2139,3990,,2025-12-20 16:56:10.483 +0900,import,2139,true,,,
9074,13990,,2025-12-20 17:07:35.401 +0900,crawl,349,true,5950,8040,135.13
2141,4500,,2025-12-20 16:56:10.495 +0900,import,2141,true,,,
2142,4500,,2025-12-20 16:56:10.502 +0900,import,2142,true,,,
2143,4500,,2025-12-20 16:56:10.509 +0900,import,2143,true,,,
2144,4500,,2025-12-20 16:56:10.516 +0900,import,2144,true,,,
2145,4500,,2025-12-20 16:56:10.522 +0900,import,2145,true,,,
2146,4500,,2025-12-20 16:56:10.529 +0900,import,2146,true,,,
2147,4500,,2025-12-20 16:56:10.536 +0900,import,2147,true,,,
2148,4500,,2025-12-20 16:56:10.544 +0900,import,2148,true,,,
2149,4500,,2025-12-20 16:56:10.551 +0900,import,2149,true,,,
2150,4500,,2025-12-20 16:56:10.557 +0900,import,2150,true,,,
2151,4500,,2025-12-20 16:56:10.565 +0900,import,2151,true,,,
2152,4500,,2025-12-20 16:56:10.572 +0900,import,2152,true,,,
2153,4500,,2025-12-20 16:56:10.579 +0900,import,2153,true,,,
2154,4500,,2025-12-20 16:56:10.586 +0900,import,2154,true,,,
2155,4500,,2025-12-20 16:56:10.594 +0900,import,2155,true,,,
2156,4500,,2025-12-20 16:56:10.601 +0900,import,2156,true,,,
2157,4500,,2025-12-20 16:56:10.608 +0900,import,2157,true,,,
2158,4500,,2025-12-20 16:56:10.614 +0900,import,2158,true,,,
2159,4500,,2025-12-20 16:56:10.622 +0900,import,2159,true,,,
2160,4500,,2025-12-20 16:56:10.629 +0900,import,2160,true,,,
2161,4500,,2025-12-20 16:56:10.636 +0900,import,2161,true,,,
2162,4500,,2025-12-20 16:56:10.642 +0900,import,2162,true,,,
2163,4500,,2025-12-20 16:56:10.650 +0900,import,2163,true,,,
2164,4500,,2025-12-20 16:56:10.656 +0900,import,2164,true,,,
2165,5990,,2025-12-20 16:56:10.663 +0900,import,2165,true,,,
2166,4500,,2025-12-20 16:56:10.670 +0900,import,2166,true,,,
2167,4500,,2025-12-20 16:56:10.677 +0900,import,2167,true,,,
2168,4500,,2025-12-20 16:56:10.683 +0900,import,2168,true,,,
2169,9990,,2025-12-20 16:56:10.691 +0900,import,2169,true,,,
2170,12900,,2025-12-20 16:56:10.697 +0900,import,2170,true,,,
2171,14900,,2025-12-20 16:56:10.703 +0900,import,2171,true,,,
2172,6990,,2025-12-20 16:56:10.709 +0900,import,2172,true,,,
2173,9990,,2025-12-20 16:56:10.714 +0900,import,2173,true,,,
2174,15900,,2025-12-20 16:56:10.720 +0900,import,2174,true,,,
2175,15900,,2025-12-20 16:56:10.726 +0900,import,2175,true,,,
2176,15900,,2025-12-20 16:56:10.731 +0900,import,2176,true,,,
2177,17400,,2025-12-20 16:56:10.738 +0900,import,2177,true,,,
2178,11900,,2025-12-20 16:56:10.744 +0900,import,2178,true,,,
2179,14900,,2025-12-20 16:56:10.749 +0900,import,2179,true,,,
2180,5990,,2025-12-20 16:56:10.755 +0900,import,2180,true,,,
2183,14900,,2025-12-20 16:56:10.779 +0900,import,2183,true,,,
2185,14900,,2025-12-20 16:56:10.794 +0900,import,2185,true,,,
2186,8990,,2025-12-20 16:56:10.805 +0900,import,2186,true,,,
2187,15900,,2025-12-20 16:56:10.813 +0900,import,2187,true,,,
2189,15900,,2025-12-20 16:56:10.825 +0900,import,2189,true,,,
2191,6990,,2025-12-20 16:56:10.836 +0900,import,2191,true,,,
2192,15900,,2025-12-20 16:56:10.842 +0900,import,2192,true,,,
2193,3990,,2025-12-20 16:56:10.848 +0900,import,2193,true,,,
2194,7990,,2025-12-20 16:56:10.854 +0900,import,2194,true,,,
2196,3990,,2025-12-20 16:56:10.865 +0900,import,2196,true,,,
2199,9990,,2025-12-20 16:56:10.882 +0900,import,2199,true,,,
2201,11900,,2025-12-20 16:56:10.893 +0900,import,2201,true,,,
2202,7990,,2025-12-20 16:56:10.899 +0900,import,2202,true,,,
2204,8490,,2025-12-20 16:56:10.911 +0900,import,2204,true,,,
2205,19800,,2025-12-20 16:56:10.916 +0900,import,2205,true,,,
2206,31800,,2025-12-20 16:56:10.922 +0900,import,2206,true,,,
2207,6990,,2025-12-20 16:56:10.929 +0900,import,2207,true,,,
2216,8990,,2025-12-20 16:56:10.989 +0900,import,2216,true,,,
2217,4980,,2025-12-20 16:56:10.996 +0900,import,2217,true,,,
2218,8500,,2025-12-20 16:56:11.002 +0900,import,2218,true,,,
2208,5250,10500,2025-12-20 16:56:10.935 +0900,import,2208,false,,,
2210,3990,7980,2025-12-20 16:56:10.948 +0900,import,2210,false,,,
2211,3300,5500,2025-12-20 16:56:10.955 +0900,import,2211,false,,,
2212,7200,12000,2025-12-20 16:56:10.963 +0900,import,2212,false,,,
2213,4980,8300,2025-12-20 16:56:10.969 +0900,import,2213,false,,,
2214,3200,4000,2025-12-20 16:56:10.976 +0900,import,2214,false,,,
2222,9990,19980,2025-12-20 16:56:11.027 +0900,import,2222,false,,,
2219,27860,39800,2025-12-20 16:56:11.009 +0900,import,2219,false,,,
2220,5390,8990,2025-12-20 16:56:11.015 +0900,import,2220,false,,,
2221,4200,7000,2025-12-20 16:56:11.022 +0900,import,2221,false,,,
2231,11980,19980,2025-12-20 16:56:11.083 +0900,import,2231,false,,,
2223,7000,14000,2025-12-20 16:56:11.034 +0900,import,2223,false,,,
2224,4680,7800,2025-12-20 16:56:11.041 +0900,import,2224,false,,,
2227,32900,35900,2025-12-20 16:56:11.059 +0900,import,2227,false,,,
2228,6450,12900,2025-12-20 16:56:11.065 +0900,import,2228,false,,,
2230,11980,19980,2025-12-20 16:56:11.077 +0900,import,2230,false,,,
2225,11340,18900,2025-12-20 16:56:11.047 +0900,import,2225,false,,,
2229,4500,7500,2025-12-20 16:56:11.071 +0900,import,2229,false,,,
2140,2490,,2025-12-20 16:56:10.489 +0900,import,2140,false,,,
2181,13900,,2025-12-20 16:56:10.763 +0900,import,2181,false,,,
2182,7990,,2025-12-20 16:56:10.772 +0900,import,2182,false,,,
2200,16900,,2025-12-20 16:56:10.888 +0900,import,2200,false,,,
2195,12900,,2025-12-20 16:56:10.859 +0900,import,2195,false,,,
2188,6990,,2025-12-20 16:56:10.819 +0900,import,2188,false,,,
2190,7490,,2025-12-20 16:56:10.831 +0900,import,2190,false,,,
2198,8990,,2025-12-20 16:56:10.876 +0900,import,2198,false,,,
2203,11900,,2025-12-20 16:56:10.905 +0900,import,2203,false,,,
2232,5990,,2025-12-20 16:56:11.089 +0900,import,2232,true,,,
2234,4990,,2025-12-20 16:56:11.101 +0900,import,2234,true,,,
2236,1300,,2025-12-20 16:56:11.114 +0900,import,2236,true,,,
2237,4990,,2025-12-20 16:56:11.120 +0900,import,2237,true,,,
2239,11900,,2025-12-20 16:56:11.132 +0900,import,2239,true,,,
2241,11900,,2025-12-20 16:56:11.144 +0900,import,2241,true,,,
2233,37900,,2025-12-20 16:56:11.096 +0900,import,2233,false,,,
2254,19900,,2025-12-20 16:56:11.226 +0900,import,2254,true,,,
2259,6000,,2025-12-20 16:56:11.259 +0900,import,2259,true,,,
2260,24900,,2025-12-20 16:56:11.265 +0900,import,2260,true,,,
2261,24900,,2025-12-20 16:56:11.271 +0900,import,2261,true,,,
2262,17900,,2025-12-20 16:56:11.277 +0900,import,2262,true,,,
2263,30000,,2025-12-20 16:56:11.282 +0900,import,2263,true,,,
2264,45000,,2025-12-20 16:56:11.288 +0900,import,2264,true,,,
2265,40000,,2025-12-20 16:56:11.294 +0900,import,2265,true,,,
2266,50000,,2025-12-20 16:56:11.300 +0900,import,2266,true,,,
2276,2580,,2025-12-20 16:56:11.359 +0900,import,2276,true,,,
2284,8990,,2025-12-20 16:56:11.411 +0900,import,2284,true,,,
2285,2190,,2025-12-20 16:56:11.418 +0900,import,2285,true,,,
2289,11900,,2025-12-20 16:56:11.442 +0900,import,2289,true,,,
2290,4490,,2025-12-20 16:56:11.448 +0900,import,2290,true,,,
2293,5990,,2025-12-20 16:56:11.467 +0900,import,2293,true,,,
2294,2990,,2025-12-20 16:56:11.474 +0900,import,2294,true,,,
2295,6990,,2025-12-20 16:56:11.480 +0900,import,2295,true,,,
2296,2590,,2025-12-20 16:56:11.485 +0900,import,2296,true,,,
2300,3990,,2025-12-20 16:56:11.512 +0900,import,2300,true,,,
2303,5990,,2025-12-20 16:56:11.533 +0900,import,2303,true,,,
2304,4990,,2025-12-20 16:56:11.540 +0900,import,2304,true,,,
2305,2990,,2025-12-20 16:56:11.547 +0900,import,2305,true,,,
2306,4490,,2025-12-20 16:56:11.554 +0900,import,2306,true,,,
2307,4990,,2025-12-20 16:56:11.561 +0900,import,2307,true,,,
2308,9990,,2025-12-20 16:56:11.568 +0900,import,2308,true,,,
2324,15900,,2025-12-20 16:56:11.669 +0900,import,2324,true,,,
2327,9990,,2025-12-20 16:56:11.689 +0900,import,2327,true,,,
2246,3000,5000,2025-12-20 16:56:11.176 +0900,import,2246,false,,,
2247,3300,5500,2025-12-20 16:56:11.182 +0900,import,2247,false,,,
2248,5320,7600,2025-12-20 16:56:11.189 +0900,import,2248,false,,,
2249,4830,6900,2025-12-20 16:56:11.195 +0900,import,2249,false,,,
2250,9540,15900,2025-12-20 16:56:11.202 +0900,import,2250,false,,,
2255,11120,13900,2025-12-20 16:56:11.232 +0900,import,2255,false,,,
2252,23920,29900,2025-12-20 16:56:11.213 +0900,import,2252,false,,,
2257,1200,2000,2025-12-20 16:56:11.245 +0900,import,2257,false,,,
2258,1200,2000,2025-12-20 16:56:11.251 +0900,import,2258,false,,,
2267,12890,29980,2025-12-20 16:56:11.306 +0900,import,2267,false,,,
2274,11170,25980,2025-12-20 16:56:11.347 +0900,import,2274,false,,,
2271,1990,3980,2025-12-20 16:56:11.329 +0900,import,2271,false,,,
2268,219840,458000,2025-12-20 16:56:11.312 +0900,import,2268,false,,,
2269,29900,59800,2025-12-20 16:56:11.318 +0900,import,2269,false,,,
2270,79900,159800,2025-12-20 16:56:11.323 +0900,import,2270,false,,,
2282,5950,8500,2025-12-20 16:56:11.399 +0900,import,2282,false,,,
2272,2790,4650,2025-12-20 16:56:11.335 +0900,import,2272,false,,,
2277,990,1980,2025-12-20 16:56:11.367 +0900,import,2277,false,,,
2275,300,600,2025-12-20 16:56:11.353 +0900,import,2275,false,,,
2273,2990,5980,2025-12-20 16:56:11.341 +0900,import,2273,false,,,
2283,6930,9900,2025-12-20 16:56:11.405 +0900,import,2283,false,,,
2279,990,1980,2025-12-20 16:56:11.380 +0900,import,2279,false,,,
2278,790,1580,2025-12-20 16:56:11.373 +0900,import,2278,false,,,
2281,300,600,2025-12-20 16:56:11.392 +0900,import,2281,false,,,
2280,2190,3650,2025-12-20 16:56:11.386 +0900,import,2280,false,,,
2287,3300,6600,2025-12-20 16:56:11.430 +0900,import,2287,false,,,
2288,2990,5980,2025-12-20 16:56:11.436 +0900,import,2288,false,,,
2292,6990,13980,2025-12-20 16:56:11.460 +0900,import,2292,false,,,
2297,8300,16600,2025-12-20 16:56:11.492 +0900,import,2297,false,,,
2298,5990,11980,2025-12-20 16:56:11.499 +0900,import,2298,false,,,
2299,9990,16650,2025-12-20 16:56:11.505 +0900,import,2299,false,,,
2302,9990,16650,2025-12-20 16:56:11.525 +0900,import,2302,false,,,
2301,9990,16650,2025-12-20 16:56:11.519 +0900,import,2301,false,,,
2309,5970,9950,2025-12-20 16:56:11.574 +0900,import,2309,false,,,
2310,3300,6600,2025-12-20 16:56:11.581 +0900,import,2310,false,,,
2313,4400,8800,2025-12-20 16:56:11.600 +0900,import,2313,false,,,
2311,2200,4400,2025-12-20 16:56:11.587 +0900,import,2311,false,,,
2312,1190,2380,2025-12-20 16:56:11.594 +0900,import,2312,false,,,
2314,5490,9150,2025-12-20 16:56:11.606 +0900,import,2314,false,,,
2315,16500,33000,2025-12-20 16:56:11.613 +0900,import,2315,false,,,
2316,9900,16500,2025-12-20 16:56:11.619 +0900,import,2316,false,,,
2318,15900,26500,2025-12-20 16:56:11.631 +0900,import,2318,false,,,
2320,9900,16500,2025-12-20 16:56:11.643 +0900,import,2320,false,,,
2322,11550,16500,2025-12-20 16:56:11.655 +0900,import,2322,false,,,
2319,20930,29900,2025-12-20 16:56:11.637 +0900,import,2319,false,,,
2326,16500,27500,2025-12-20 16:56:11.682 +0900,import,2326,false,,,
2323,13930,19900,2025-12-20 16:56:11.662 +0900,import,2323,false,,,
2321,9900,16500,2025-12-20 16:56:11.649 +0900,import,2321,false,,,
2325,9540,15900,2025-12-20 16:56:11.676 +0900,import,2325,false,,,
2328,9030,12900,2025-12-20 16:56:11.695 +0900,import,2328,false,,,
9076,13990,,2025-12-20 17:07:35.421 +0900,crawl,350,true,5950,8040,135.13
2330,15900,,2025-12-20 16:56:11.708 +0900,import,2330,true,,,
2331,10900,,2025-12-20 16:56:11.713 +0900,import,2331,true,,,
2332,15900,,2025-12-20 16:56:11.720 +0900,import,2332,true,,,
2333,11900,,2025-12-20 16:56:11.726 +0900,import,2333,true,,,
2335,15900,,2025-12-20 16:56:11.739 +0900,import,2335,true,,,
2336,13900,,2025-12-20 16:56:11.745 +0900,import,2336,true,,,
2338,15900,,2025-12-20 16:56:11.757 +0900,import,2338,true,,,
2340,9990,,2025-12-20 16:56:11.769 +0900,import,2340,true,,,
2342,15900,,2025-12-20 16:56:11.783 +0900,import,2342,true,,,
2345,5990,,2025-12-20 16:56:11.806 +0900,import,2345,true,,,
2346,6990,,2025-12-20 16:56:11.813 +0900,import,2346,true,,,
2347,6990,,2025-12-20 16:56:11.819 +0900,import,2347,true,,,
2351,6990,,2025-12-20 16:56:11.841 +0900,import,2351,true,,,
2356,9990,,2025-12-20 16:56:11.876 +0900,import,2356,true,,,
2357,16500,,2025-12-20 16:56:11.881 +0900,import,2357,true,,,
2359,4990,,2025-12-20 16:56:11.893 +0900,import,2359,true,,,
2360,2990,,2025-12-20 16:56:11.900 +0900,import,2360,true,,,
2361,5990,,2025-12-20 16:56:11.908 +0900,import,2361,true,,,
2406,1000,,2025-12-20 16:56:12.223 +0900,import,2406,true,,,
2407,1000,,2025-12-20 16:56:12.231 +0900,import,2407,true,,,
2408,1000,,2025-12-20 16:56:12.238 +0900,import,2408,true,,,
2412,12900,,2025-12-20 16:56:12.262 +0900,import,2412,true,,,
2413,9990,,2025-12-20 16:56:12.268 +0900,import,2413,true,,,
2417,11900,,2025-12-20 16:56:12.292 +0900,import,2417,true,,,
2418,2190,,2025-12-20 16:56:12.298 +0900,import,2418,true,,,
2422,2990,,2025-12-20 16:56:12.321 +0900,import,2422,true,,,
2423,3290,,2025-12-20 16:56:12.327 +0900,import,2423,true,,,
2334,11550,16500,2025-12-20 16:56:11.732 +0900,import,2334,false,,,
2329,13930,19900,2025-12-20 16:56:11.702 +0900,import,2329,false,,,
2343,11940,19900,2025-12-20 16:56:11.790 +0900,import,2343,false,,,
2344,7740,12900,2025-12-20 16:56:11.795 +0900,import,2344,false,,,
2349,11940,19900,2025-12-20 16:56:11.829 +0900,import,2349,false,,,
2352,13930,19900,2025-12-20 16:56:11.850 +0900,import,2352,false,,,
2354,13930,19900,2025-12-20 16:56:11.862 +0900,import,2354,false,,,
2353,9950,19900,2025-12-20 16:56:11.856 +0900,import,2353,false,,,
2355,7740,12900,2025-12-20 16:56:11.871 +0900,import,2355,false,,,
2358,13930,19900,2025-12-20 16:56:11.888 +0900,import,2358,false,,,
2363,9900,16500,2025-12-20 16:56:11.922 +0900,import,2363,false,,,
2364,7740,12900,2025-12-20 16:56:11.929 +0900,import,2364,false,,,
2366,11940,19900,2025-12-20 16:56:11.944 +0900,import,2366,false,,,
2365,9900,16500,2025-12-20 16:56:11.937 +0900,import,2365,false,,,
2369,9900,16500,2025-12-20 16:56:11.962 +0900,import,2369,false,,,
2367,9540,15900,2025-12-20 16:56:11.951 +0900,import,2367,false,,,
2374,9900,16500,2025-12-20 16:56:12.000 +0900,import,2374,false,,,
2368,11550,16500,2025-12-20 16:56:11.956 +0900,import,2368,false,,,
2377,11940,19900,2025-12-20 16:56:12.018 +0900,import,2377,false,,,
2376,9540,15900,2025-12-20 16:56:12.012 +0900,import,2376,false,,,
2373,5700,9500,2025-12-20 16:56:11.990 +0900,import,2373,false,,,
2375,3900,6500,2025-12-20 16:56:12.006 +0900,import,2375,false,,,
2371,11550,16500,2025-12-20 16:56:11.974 +0900,import,2371,false,,,
2370,9540,15900,2025-12-20 16:56:11.969 +0900,import,2370,false,,,
2379,8250,16500,2025-12-20 16:56:12.030 +0900,import,2379,false,,,
2380,8250,16500,2025-12-20 16:56:12.036 +0900,import,2380,false,,,
2384,5750,11500,2025-12-20 16:56:12.064 +0900,import,2384,false,,,
2387,5750,11500,2025-12-20 16:56:12.083 +0900,import,2387,false,,,
2396,11940,19900,2025-12-20 16:56:12.159 +0900,import,2396,false,,,
2386,8250,16500,2025-12-20 16:56:12.077 +0900,import,2386,false,,,
2395,6990,9990,2025-12-20 16:56:12.154 +0900,import,2395,false,,,
2385,8950,17900,2025-12-20 16:56:12.071 +0900,import,2385,false,,,
2393,8950,17900,2025-12-20 16:56:12.144 +0900,import,2393,false,,,
2383,8950,17900,2025-12-20 16:56:12.058 +0900,import,2383,false,,,
2382,11990,19990,2025-12-20 16:56:12.053 +0900,import,2382,false,,,
2392,10980,18300,2025-12-20 16:56:12.135 +0900,import,2392,false,,,
2398,8950,17900,2025-12-20 16:56:12.170 +0900,import,2398,false,,,
2391,14990,24990,2025-12-20 16:56:12.123 +0900,import,2391,false,,,
2390,17990,25700,2025-12-20 16:56:12.114 +0900,import,2390,false,,,
2389,8250,16500,2025-12-20 16:56:12.106 +0900,import,2389,false,,,
2411,8950,17900,2025-12-20 16:56:12.256 +0900,import,2411,false,,,
2397,6250,12500,2025-12-20 16:56:12.165 +0900,import,2397,false,,,
2410,1790,,2025-12-20 16:56:12.249 +0900,import,2410,false,,,
2400,8250,16500,2025-12-20 16:56:12.183 +0900,import,2400,false,,,
2401,10980,18300,2025-12-20 16:56:12.187 +0900,import,2401,false,,,
2402,9990,14280,2025-12-20 16:56:12.196 +0900,import,2402,false,,,
2403,7980,13300,2025-12-20 16:56:12.207 +0900,import,2403,false,,,
2405,4790,7990,2025-12-20 16:56:12.219 +0900,import,2405,false,,,
2399,8250,16500,2025-12-20 16:56:12.177 +0900,import,2399,false,,,
2388,5990,9990,2025-12-20 16:56:12.094 +0900,import,2388,false,,,
2414,7980,11400,2025-12-20 16:56:12.273 +0900,import,2414,false,,,
2416,5490,10990,2025-12-20 16:56:12.286 +0900,import,2416,false,,,
2404,7980,13300,2025-12-20 16:56:12.213 +0900,import,2404,false,,,
2415,7980,13300,2025-12-20 16:56:12.280 +0900,import,2415,false,,,
2419,4980,8300,2025-12-20 16:56:12.304 +0900,import,2419,false,,,
2421,8950,17900,2025-12-20 16:56:12.316 +0900,import,2421,false,,,
2424,7980,13300,2025-12-20 16:56:12.333 +0900,import,2424,false,,,
2420,7500,12500,2025-12-20 16:56:12.310 +0900,import,2420,false,,,
2425,7980,13300,2025-12-20 16:56:12.339 +0900,import,2425,false,,,
2440,4490,,2025-12-20 16:56:12.427 +0900,import,2440,false,,,
2439,7990,,2025-12-20 16:56:12.421 +0900,import,2439,true,,,
2446,6990,,2025-12-20 16:56:12.459 +0900,import,2446,true,,,
2447,8990,,2025-12-20 16:56:12.465 +0900,import,2447,true,,,
2449,10900,,2025-12-20 16:56:12.476 +0900,import,2449,true,,,
2450,5990,,2025-12-20 16:56:12.483 +0900,import,2450,true,,,
2456,5990,,2025-12-20 16:56:12.519 +0900,import,2456,true,,,
2460,11990,,2025-12-20 16:56:12.543 +0900,import,2460,true,,,
2464,2390,,2025-12-20 16:56:12.568 +0900,import,2464,true,,,
2466,8990,,2025-12-20 16:56:12.581 +0900,import,2466,true,,,
2471,5490,,2025-12-20 16:56:12.611 +0900,import,2471,true,,,
2479,10890,,2025-12-20 16:56:12.660 +0900,import,2479,true,,,
2480,8990,,2025-12-20 16:56:12.666 +0900,import,2480,true,,,
2482,12490,,2025-12-20 16:56:12.678 +0900,import,2482,true,,,
2484,10990,,2025-12-20 16:56:12.690 +0900,import,2484,true,,,
2499,6990,,2025-12-20 16:56:12.779 +0900,import,2499,true,,,
2438,7980,13300,2025-12-20 16:56:12.415 +0900,import,2438,false,,,
2426,14990,24990,2025-12-20 16:56:12.345 +0900,import,2426,false,,,
2427,10990,21980,2025-12-20 16:56:12.351 +0900,import,2427,false,,,
2431,7990,9990,2025-12-20 16:56:12.376 +0900,import,2431,false,,,
2428,10790,17990,2025-12-20 16:56:12.357 +0900,import,2428,false,,,
2451,12900,21500,2025-12-20 16:56:12.490 +0900,import,2451,false,,,
2429,5490,10990,2025-12-20 16:56:12.363 +0900,import,2429,false,,,
2434,4790,7990,2025-12-20 16:56:12.392 +0900,import,2434,false,,,
2435,4790,7990,2025-12-20 16:56:12.397 +0900,import,2435,false,,,
2444,11900,17000,2025-12-20 16:56:12.448 +0900,import,2444,false,,,
2445,11900,17000,2025-12-20 16:56:12.454 +0900,import,2445,false,,,
2448,4980,8300,2025-12-20 16:56:12.470 +0900,import,2448,false,,,
2432,7500,12500,2025-12-20 16:56:12.381 +0900,import,2432,false,,,
2442,4790,7990,2025-12-20 16:56:12.438 +0900,import,2442,false,,,
2441,4990,,2025-12-20 16:56:12.432 +0900,import,2441,false,,,
2443,4790,7990,2025-12-20 16:56:12.443 +0900,import,2443,false,,,
2452,6900,11500,2025-12-20 16:56:12.496 +0900,import,2452,false,,,
2453,6900,11500,2025-12-20 16:56:12.501 +0900,import,2453,false,,,
2454,15990,19990,2025-12-20 16:56:12.507 +0900,import,2454,false,,,
2437,15920,19900,2025-12-20 16:56:12.409 +0900,import,2437,false,,,
2455,4980,8300,2025-12-20 16:56:12.513 +0900,import,2455,false,,,
2459,3990,6650,2025-12-20 16:56:12.537 +0900,import,2459,false,,,
2457,5990,9990,2025-12-20 16:56:12.525 +0900,import,2457,false,,,
2458,7980,13300,2025-12-20 16:56:12.531 +0900,import,2458,false,,,
2461,5990,11980,2025-12-20 16:56:12.549 +0900,import,2461,false,,,
2463,2990,4280,2025-12-20 16:56:12.561 +0900,import,2463,false,,,
2465,3990,7980,2025-12-20 16:56:12.575 +0900,import,2465,false,,,
2469,4780,7980,2025-12-20 16:56:12.599 +0900,import,2469,false,,,
2475,8560,14280,2025-12-20 16:56:12.635 +0900,import,2475,false,,,
2468,2280,3800,2025-12-20 16:56:12.594 +0900,import,2468,false,,,
2470,7980,11400,2025-12-20 16:56:12.605 +0900,import,2470,false,,,
2473,3990,6650,2025-12-20 16:56:12.622 +0900,import,2473,false,,,
2467,5990,,2025-12-20 16:56:12.588 +0900,import,2467,false,,,
2474,4990,9980,2025-12-20 16:56:12.628 +0900,import,2474,false,,,
2495,8990,,2025-12-20 16:56:12.755 +0900,import,2495,false,,,
2478,7980,11400,2025-12-20 16:56:12.653 +0900,import,2478,false,,,
2481,2990,4280,2025-12-20 16:56:12.672 +0900,import,2481,false,,,
2477,10990,15700,2025-12-20 16:56:12.647 +0900,import,2477,false,,,
2493,12950,18500,2025-12-20 16:56:12.742 +0900,import,2493,false,,,
2472,7980,11400,2025-12-20 16:56:12.617 +0900,import,2472,false,,,
2496,5990,9990,2025-12-20 16:56:12.761 +0900,import,2496,false,,,
2510,13930,19900,2025-12-20 16:56:12.843 +0900,import,2510,false,,,
2494,9800,14000,2025-12-20 16:56:12.748 +0900,import,2494,false,,,
2489,5990,11990,2025-12-20 16:56:12.720 +0900,import,2489,false,,,
2490,5990,9990,2025-12-20 16:56:12.725 +0900,import,2490,false,,,
2516,4890,6990,2025-12-20 16:56:12.878 +0900,import,2516,false,,,
2497,6990,9990,2025-12-20 16:56:12.767 +0900,import,2497,false,,,
2519,7990,9990,2025-12-20 16:56:12.896 +0900,import,2519,false,,,
2476,4890,6990,2025-12-20 16:56:12.641 +0900,import,2476,false,,,
2506,3990,6650,2025-12-20 16:56:12.820 +0900,import,2506,false,,,
2487,4190,6990,2025-12-20 16:56:12.708 +0900,import,2487,false,,,
2492,3990,6650,2025-12-20 16:56:12.736 +0900,import,2492,false,,,
2513,7980,11400,2025-12-20 16:56:12.861 +0900,import,2513,false,,,
2485,6990,11650,2025-12-20 16:56:12.696 +0900,import,2485,false,,,
2514,4780,7980,2025-12-20 16:56:12.867 +0900,import,2514,false,,,
2512,2490,3120,2025-12-20 16:56:12.856 +0900,import,2512,false,,,
2507,3990,6650,2025-12-20 16:56:12.826 +0900,import,2507,false,,,
2515,4970,7100,2025-12-20 16:56:12.872 +0900,import,2515,false,,,
2517,3990,6650,2025-12-20 16:56:12.884 +0900,import,2517,false,,,
2501,5990,,2025-12-20 16:56:12.790 +0900,import,2501,false,,,
2486,7990,9990,2025-12-20 16:56:12.702 +0900,import,2486,false,,,
2520,8990,12850,2025-12-20 16:56:12.902 +0900,import,2520,false,,,
2504,10960,13700,2025-12-20 16:56:12.809 +0900,import,2504,false,,,
2498,7990,9990,2025-12-20 16:56:12.773 +0900,import,2498,false,,,
2521,7280,10400,2025-12-20 16:56:12.908 +0900,import,2521,false,,,
2523,3990,,2025-12-20 16:56:12.920 +0900,import,2523,true,,,
2525,2990,,2025-12-20 16:56:12.933 +0900,import,2525,true,,,
2568,10900,,2025-12-20 16:56:13.211 +0900,import,2568,false,,,
2529,2990,,2025-12-20 16:56:12.959 +0900,import,2529,true,,,
2534,6790,,2025-12-20 16:56:12.988 +0900,import,2534,true,,,
2551,14900,,2025-12-20 16:56:13.099 +0900,import,2551,true,,,
2552,9990,,2025-12-20 16:56:13.106 +0900,import,2552,true,,,
2562,16500,,2025-12-20 16:56:13.172 +0900,import,2562,true,,,
2565,16500,,2025-12-20 16:56:13.191 +0900,import,2565,true,,,
2566,16500,,2025-12-20 16:56:13.198 +0900,import,2566,true,,,
2577,12900,,2025-12-20 16:56:13.267 +0900,import,2577,true,,,
2584,16900,,2025-12-20 16:56:13.310 +0900,import,2584,true,,,
2585,16900,,2025-12-20 16:56:13.317 +0900,import,2585,true,,,
2586,3490,,2025-12-20 16:56:13.323 +0900,import,2586,true,,,
2587,1990,,2025-12-20 16:56:13.329 +0900,import,2587,true,,,
2588,2990,,2025-12-20 16:56:13.335 +0900,import,2588,true,,,
2589,2490,,2025-12-20 16:56:13.341 +0900,import,2589,true,,,
2590,1990,,2025-12-20 16:56:13.347 +0900,import,2590,true,,,
2591,1990,,2025-12-20 16:56:13.353 +0900,import,2591,true,,,
2592,3490,,2025-12-20 16:56:13.358 +0900,import,2592,true,,,
2593,2490,,2025-12-20 16:56:13.364 +0900,import,2593,true,,,
2594,1990,,2025-12-20 16:56:13.370 +0900,import,2594,true,,,
2595,2990,,2025-12-20 16:56:13.376 +0900,import,2595,true,,,
2598,3790,,2025-12-20 16:56:13.394 +0900,import,2598,true,,,
2599,5890,,2025-12-20 16:56:13.399 +0900,import,2599,true,,,
2600,2690,,2025-12-20 16:56:13.406 +0900,import,2600,true,,,
2601,5990,,2025-12-20 16:56:13.411 +0900,import,2601,true,,,
2603,3790,,2025-12-20 16:56:13.423 +0900,import,2603,true,,,
2604,5490,,2025-12-20 16:56:13.429 +0900,import,2604,true,,,
2605,6390,,2025-12-20 16:56:13.434 +0900,import,2605,true,,,
